id,license_plate,vin,make,model,year,category_id,branch_id,color,mileage,status,created_at
14257,RF014256,6LKEAFAT5XG19VVAF,Hyundai,i10,2015,1,29,White,197366,available,2026-04-26 12:39:07
14258,IU014257,CUZRZJEPW3HM6PDXK,Hyundai,i10,2016,1,76,White,67308,rented,2026-02-11 12:39:07
14259,MM014258,MMF6BXLJYVWG25A0V,Renault,Trafic,2022,7,39,Black,74765,available,2025-09-20 12:39:07
14260,CQ014259,790ZXKX7R1YHSZGJZ,Chrysler,300,2021,4,34,Green,38246,rented,2023-01-16 12:39:07
14261,DM014260,YUH1X81RT2AA1JSSU,Jeep,Grand Cherokee,2020,5,63,Blue,14060,available,2022-10-09 12:39:07
14262,LY014261,8T2YJA6U8ZH2WVUFU,Kia,Picanto,2021,1,8,Black,83032,available,2022-05-07 12:39:07
14263,QQ014262,UJN32XL6YGYNDSSVV,Ford,Taurus,2024,4,25,Gray,21821,rented,2023-08-07 12:39:07
14264,EN014263,SLEA63D8J3L9GRCMS,Kia,Picanto,2018,1,76,Green,72601,available,2023-08-20 12:39:07
14265,XB014264,2DA1EKXCHTP5BP9LM,Toyota,RAV4,2019,5,61,Blue,84623,rented,2021-08-15 12:39:07
14266,RD014265,GC8F51A4MN9C7N7B1,Volkswagen,Transporter,2015,7,21,Gray,152765,available,2025-02-17 12:39:07
14267,ZG014266,M0SNZ8SGATVLJ6CLN,Mercedes-Benz,Vito,2023,7,9,Black,52321,rented,2023-09-25 12:39:07
14268,VZ014267,7KSFJ2N393LPC7N3C,Mercedes-Benz,E-Class,2019,6,40,Blue,57491,retired,2026-05-07 12:39:07
14269,XQ014268,CU4N70G44FZ5W1L9B,BMW,Z4,2022,8,35,Gray,38566,retired,2024-08-30 12:39:07
14270,TI014269,XX9JYYS2N6NBWMJ2N,Kia,Picanto,2023,1,6,Green,26376,retired,2023-04-11 12:39:07
14271,RV014270,34FG6AE05S6TFYZC0,Nissan,Altima,2024,3,61,Black,37324,rented,2025-02-25 12:39:07
14272,QH014271,EE0NCZPMRU5SD9W45,Renault,Trafic,2018,7,2,Beige,48265,available,2022-05-23 12:39:07
14273,PB014272,FZH2JTCK29YR8K7XH,Mercedes-Benz,Vito,2016,7,28,Beige,163975,available,2021-07-10 12:39:07
14274,RZ014273,NVE9BE09BP8HXXEYP,Mercedes-Benz,E-Class,2016,6,18,Blue,45038,rented,2022-02-07 12:39:07
14275,FP014274,DB6TMHL5N2LMERAKC,Ford,Focus,2021,2,2,Black,13578,maintenance,2022-10-03 12:39:07
14276,AL014275,G9UKCRMWFZUKBLGCJ,Ford,Transit,2025,7,29,Silver,5981,retired,2022-03-19 12:39:07
14277,WL014276,CSRXE2E2T65334VLH,Ford,Mustang Convertible,2021,8,65,Blue,69572,available,2024-02-16 12:39:07
14278,NB014277,1Y7NDXVA23JCD9C3W,Jaguar,XF,2021,6,76,Red,40555,maintenance,2025-03-30 12:39:07
14279,VM014278,VH9074MRBEU89MC76,Volkswagen,Transporter,2024,7,58,Beige,14943,maintenance,2026-03-12 12:39:07
14280,DJ014279,BFRTKUPZUMGMDUGMS,Audi,A6,2022,6,74,Blue,44318,available,2025-07-24 12:39:07
14281,XJ014280,LNH5XD2NLW643TV0W,Mercedes-Benz,E-Class,2023,6,2,Red,29676,available,2022-01-31 12:39:07
14282,II014281,DF6F2VTJ41JBS0J0P,Chevrolet,Impala,2022,4,71,Green,56915,available,2024-08-15 12:39:07
14283,CW014282,DR0YCGV0U9APDYLHW,Volkswagen,Passat,2024,3,76,Gray,27904,available,2024-02-13 12:39:07
14284,YV014283,G1ET5BRRRM234X9N9,Volkswagen,Passat,2019,3,54,Black,152666,available,2023-04-16 12:39:07
14285,ZA014284,7VVW6S07AT0S8LYTE,Audi,A5 Cabriolet,2018,8,10,Blue,144684,rented,2024-08-21 12:39:07
14286,VD014285,J8JH3N9WW4HZBU4PZ,Chevrolet,Impala,2025,4,29,White,2555,rented,2025-08-04 12:39:07
14287,ZJ014286,1S74HN86X957DVL9Y,Volkswagen,Golf,2016,2,7,Silver,114542,available,2025-12-21 12:39:07
14288,ZM014287,LJWDM9EN1XUFNFYJJ,Hyundai,i10,2017,1,79,Gray,109595,retired,2023-08-19 12:39:07
14289,OG014288,CPNRUTNPN7W99HSLD,Jeep,Grand Cherokee,2022,5,5,Black,80401,rented,2021-08-23 12:39:07
14290,JU014289,ZYF8CPDZ67BKJPDE8,Ford,Focus,2023,2,8,Gray,5731,available,2026-06-14 12:39:07
14291,UH014290,L8LRDCNTK4EK46WTE,BMW,5 Series,2025,6,33,Beige,5288,available,2022-12-25 12:39:07
14292,LZ014291,WDZA6JSN2X23ZCKKF,Honda,Accord,2016,3,49,Blue,218350,available,2024-04-16 12:39:07
14293,WU014292,MPL467TLXTYZPG7WJ,Ford,Taurus,2015,4,36,White,211546,available,2023-01-08 12:39:07
14294,LR014293,31ZLA6N7SKFACND60,Ford,Transit,2023,7,40,Beige,13368,maintenance,2023-10-30 12:39:07
14295,UT014294,RU4Y6UADL5F1SELBZ,Ford,Transit,2023,7,14,Red,4844,maintenance,2022-07-31 12:39:07
14296,XN014295,RERMLRMK2CZH23Y1W,Chevrolet,Impala,2025,4,62,Blue,6827,maintenance,2022-12-05 12:39:07
14297,MH014296,5ELX8A5M6831BME5Y,Volkswagen,Transporter,2021,7,80,Red,75617,available,2022-04-22 12:39:07
14298,KU014297,FHJ1SD7GR59XDG3B1,Renault,Trafic,2017,7,1,Black,193168,rented,2025-04-14 12:39:07
14299,IO014298,7Z7BRW8N4YGT77Y46,Mercedes-Benz,Vito,2019,7,27,Gray,8895,retired,2024-11-01 12:39:07
14300,FC014299,2M8J84Y5VS3EBCUK4,Ford,Taurus,2018,4,5,Green,54285,rented,2025-04-18 12:39:07
14301,TW014300,N8VXN1S03GU39RFDP,Ford,Transit,2022,7,75,Red,15827,available,2026-03-25 12:39:07
14302,TN014301,NFPT1RG6HNM4ES42S,Chrysler,300,2015,4,14,Black,229000,retired,2023-06-18 12:39:07
14303,RS014302,RU374LLPLALXJAHXK,Jaguar,XF,2025,6,13,Black,15372,retired,2022-06-02 12:39:07
14304,HT014303,KA2NLYA5E04EJSP3X,Mazda,3,2018,2,70,Red,125319,retired,2024-02-01 12:39:07
14305,SQ014304,PMC75L87UBKKEKZFH,Ford,Transit,2017,7,37,Beige,171211,available,2024-03-09 12:39:07
14306,PR014305,26EY0Z2HZ0B008JNJ,BMW,5 Series,2020,6,42,Beige,81255,retired,2021-07-12 12:39:07
14307,SA014306,ZTM3E3U06E67GTSSF,Jaguar,XF,2018,6,71,Black,107737,available,2021-10-19 12:39:07
14308,AC014307,KN3W7D7FZLK3R8C4R,BMW,Z4,2016,8,79,Green,90831,rented,2026-01-16 12:39:07
14309,JX014308,F9WAV60NB5TJE8E95,Ford,Mustang Convertible,2022,8,5,Silver,50261,available,2025-03-27 12:39:07
14310,YS014309,PSJ37SG9CEHLNT9EZ,Ford,Taurus,2016,4,5,Gray,110551,available,2022-03-11 12:39:07
14311,WY014310,BD1CTKSE2L17BZ726,Mercedes-Benz,Vito,2015,7,53,Silver,8695,available,2022-06-05 12:39:07
14312,BG014311,X06RWURSCJGZNMDF6,Toyota,Corolla,2022,2,58,Green,34959,available,2026-01-30 12:39:07
14313,CA014312,M9YUG8Y3VNBHH87GY,Ford,Explorer,2021,5,45,White,66707,available,2021-07-30 12:39:07
14314,AJ014313,GWB8F9A58HUV035C1,Mazda,MX-5,2020,8,32,Green,51947,available,2022-09-09 12:39:07
14315,OQ014314,JPK6V5W3PE63SVVVP,Honda,Accord,2025,3,80,Red,6067,retired,2026-03-31 12:39:07
14316,CH014315,XYRCZ167W8X8WJ7U8,Audi,A6,2022,6,29,Green,25585,available,2022-11-29 12:39:07
14317,NI014316,VP2U3PN008DWA8JME,Fiat,500,2024,1,28,Gray,21146,rented,2022-08-10 12:39:07
14318,TC014317,6VML2LCTKDZVUW0BV,Volkswagen,Golf,2018,2,70,White,170956,available,2022-11-15 12:39:07
14319,JI014318,25DBBMAWYPLCNVH44,Toyota,Yaris,2019,1,71,Red,82735,available,2024-03-15 12:39:07
14320,JU014319,4NEFVF1NBWGGP0MV2,Ford,Transit,2025,7,70,Red,9776,maintenance,2023-01-29 12:39:07
14321,BC014320,U1NJMC56G5V58H42M,BMW,X5,2017,5,64,Blue,33230,retired,2025-09-10 12:39:07
14322,RU014321,WYRG1CTZFUWMGL89Z,Audi,A6,2016,6,34,Gray,104268,available,2025-06-23 12:39:07
14323,KA014322,88PCB6JF2SVZ7V4T2,Mercedes-Benz,E-Class,2022,6,50,Black,29188,available,2026-02-25 12:39:07
14324,EV014323,LHKGBTSGMBEZB4R10,Jeep,Grand Cherokee,2019,5,17,Black,84337,rented,2025-06-02 12:39:07
14325,WL014324,NRLHPX572A0K5XDKF,Audi,A5 Cabriolet,2016,8,13,Green,138811,available,2023-08-18 12:39:07
14326,LY014325,WRDWD3DMJDBH17ADM,Volkswagen,Golf,2021,2,72,Silver,101534,available,2022-05-24 12:39:07
14327,MQ014326,U0RPZ3F0RNLZAF6XW,Volkswagen,Transporter,2023,7,41,White,48861,available,2025-12-24 12:39:07
14328,MF014327,6AP3YUJGCEH6LM3N4,Renault,Trafic,2019,7,28,Blue,107955,available,2023-03-28 12:39:07
14329,UH014328,WY5FJHVL2YGGSKAYH,Ford,Transit,2016,7,36,Silver,211583,maintenance,2022-02-23 12:39:07
14330,SM014329,6Y9ZXXTXRR8YPNKA7,Volkswagen,Golf,2017,2,56,Blue,109544,rented,2025-07-18 12:39:07
14331,RD014330,21RFTMTPD1D2AV4D0,Volkswagen,Passat,2020,3,75,Gray,7934,maintenance,2025-05-23 12:39:07
14332,NZ014331,ZRFDL1JWGXUFS4LU0,Renault,Trafic,2018,7,17,Silver,168368,available,2025-01-07 12:39:07
14333,LH014332,N9ZS6JE170ZHWH7D3,Toyota,Camry,2016,3,54,Red,165802,available,2021-10-09 12:39:07
14334,YT014333,F8WXKMFN54852JXX3,Lexus,ES,2015,6,25,Green,232813,available,2021-10-30 12:39:07
14335,KO014334,DSN735LA6KEVG7DPB,Mercedes-Benz,E-Class,2021,6,24,Gray,26341,retired,2021-09-12 12:39:07
14336,MM014335,7N6XSC61CWS4GRNXS,Audi,A5 Cabriolet,2015,8,21,Green,43738,available,2023-02-18 12:39:07
14337,PS014336,3LLKRWUY7JMCD7J3T,Chrysler,300,2016,4,25,Gray,71771,retired,2023-09-02 12:39:07
14338,WR014337,FE5FFJXKB64JDBDVA,Toyota,Camry,2015,3,76,Silver,99370,maintenance,2024-01-13 12:39:07
14339,KO014338,M2Z6M1FVHUT2D7K50,Renault,Trafic,2021,7,18,Black,61055,rented,2023-02-18 12:39:07
14340,WB014339,MKKFUTC5X358KKZN1,Volkswagen,Golf,2018,2,50,White,15674,available,2024-10-11 12:39:07
14341,JF014340,K9WVKA04NST9T5EZ4,Audi,A5 Cabriolet,2016,8,75,Blue,215231,available,2022-08-01 12:39:07
14342,XE014341,20K1AU1J6HTRXYK3R,Ford,Taurus,2024,4,75,Red,9632,retired,2025-07-30 12:39:07
14343,OK014342,NF4SY5V1BK73FWNZ5,Toyota,Yaris,2022,1,38,Gray,84130,maintenance,2025-01-26 12:39:07
14344,MX014343,ZLFHHYS3MWEDEC21J,Ford,Transit,2018,7,10,Blue,143669,available,2025-12-29 12:39:07
14345,ZC014344,9LE8K0JB25NL9MC1L,BMW,Z4,2019,8,37,Silver,38414,rented,2022-04-09 12:39:07
14346,UP014345,EW0EKK3FNH3PUUFXU,Mazda,MX-5,2023,8,42,Red,63091,available,2023-06-12 12:39:07
14347,CY014346,UDZX8D8FZZY853B4D,Toyota,Camry,2020,3,6,Blue,115675,rented,2022-02-03 12:39:07
14348,YO014347,DHGD17D7CUS277CDZ,Toyota,Corolla,2020,2,8,Silver,57025,available,2025-05-27 12:39:07
14349,KO014348,EPU66NFVUATYF0K63,Honda,CR-V,2015,5,61,Beige,59138,rented,2025-03-22 12:39:07
14350,CR014349,U561V1J58Z3UVKV6V,Ford,Explorer,2019,5,12,Blue,105279,retired,2024-10-10 12:39:07
14351,VC014350,2GWSG92PXH2LN21KF,Mazda,MX-5,2024,8,25,Beige,43764,maintenance,2022-04-20 12:39:07
14352,FA014351,T7A1N1GF3S6J0X5CW,Toyota,RAV4,2019,5,17,Gray,118126,retired,2021-08-14 12:39:07
14353,SR014352,D4J3AJMS5DCS6SYZB,Toyota,Corolla,2021,2,34,Red,79520,available,2024-04-29 12:39:07
14354,XF014353,6JDTH515LTEFDBAE2,Ford,Mondeo,2021,3,42,Black,106720,maintenance,2026-02-12 12:39:07
14355,JP014354,X72L8XJTNZFU1NRMD,Mercedes-Benz,E-Class,2015,6,77,Black,191944,available,2025-01-05 12:39:07
14356,JM014355,Z3UJ3G8YJFMC0T46T,Kia,Picanto,2022,1,49,White,56439,maintenance,2023-02-24 12:39:07
14357,TC014356,59HV45WCPWYPKDYFS,Toyota,Avalon,2017,4,27,Black,141466,rented,2024-01-05 12:39:07
14358,XS014357,WGF1PGPGEV5DNFDWB,Ford,Focus,2021,2,65,Black,90257,rented,2023-09-16 12:39:07
14359,RY014358,9V83Y3DT64SG57J12,Ford,Mustang Convertible,2024,8,8,Beige,28839,retired,2023-10-27 12:39:07
14360,FA014359,6DSVRL9VHFT8EA8EJ,Honda,Accord,2023,3,10,White,63693,maintenance,2024-05-08 12:39:07
14361,ZT014360,R3NMBCWSCLE8B01K8,Ford,Mustang Convertible,2021,8,79,Blue,100618,maintenance,2024-07-03 12:39:07
14362,RI014361,EJW0KH7U47P02BX3M,Volkswagen,Transporter,2024,7,4,Silver,34697,available,2022-01-01 12:39:07
14363,MI014362,1R97WDTELW907BEYE,Volkswagen,Transporter,2015,7,31,Gray,144242,maintenance,2021-07-05 12:39:07
14364,UJ014363,5WJS1NGHXA3T24DG9,Toyota,Corolla,2019,2,67,Gray,71894,available,2023-11-06 12:39:07
14365,PQ014364,751C5TLV6X2NURLMN,Lexus,ES,2017,6,71,Green,198021,available,2021-11-09 12:39:07
14366,EI014365,1U2W4GYZ5P68FCC9P,BMW,Z4,2021,8,76,Green,108371,available,2022-09-04 12:39:07
14367,YV014366,UKEZZ4W8GW5DAFY8J,Toyota,RAV4,2018,5,78,Black,122950,available,2025-07-11 12:39:07
14368,JF014367,KBM04LDEBSN3VMFZE,Audi,A6,2018,6,39,Blue,120969,retired,2025-10-08 12:39:07
14369,YU014368,HPK00CDYUVGDVJ3X5,Toyota,Camry,2022,3,68,White,18465,available,2023-02-13 12:39:07
14370,IK014369,1RWTFY1WS3M0AADTR,Audi,A6,2020,6,70,Green,71004,available,2024-03-27 12:39:07
14371,XQ014370,RBWN96S81WDJHXVV7,Hyundai,i10,2019,1,17,Gray,5907,retired,2026-06-19 12:39:07
14372,VQ014371,0ZJA1CRBP1SYZEYR7,Mercedes-Benz,E-Class,2016,6,49,Blue,100263,available,2022-07-20 12:39:07
14373,BG014372,RU2YMJ65N89JH06WV,Toyota,Avalon,2018,4,69,Silver,118699,available,2024-02-17 12:39:07
14374,XA014373,9FZ7H961DK91G72LL,Volkswagen,Golf,2018,2,40,Red,27796,retired,2022-12-18 12:39:07
14375,HL014374,KA3MRNS6NT4WTV01K,Ford,Focus,2024,2,44,Gray,15164,available,2023-04-04 12:39:07
14376,NR014375,MYY01M6R4LB3EDHSU,Volkswagen,Passat,2023,3,54,Silver,58955,rented,2025-02-26 12:39:07
14377,JF014376,BV34V7Y8NXU5XJT39,Volkswagen,Passat,2025,3,23,White,23140,available,2023-04-03 12:39:07
14378,EH014377,7MDVZMXW78G8ZDR28,Volkswagen,up!,2016,1,19,Silver,105023,retired,2024-01-13 12:39:07
14379,PE014378,N5UJPD7LD6A527GJD,Hyundai,i10,2021,1,45,Beige,79884,available,2026-06-27 12:39:07
14380,YV014379,FSNKAEHZTB4BJ5JFN,Volkswagen,Transporter,2020,7,16,Blue,57074,maintenance,2024-08-07 12:39:07
14381,KX014380,C3PM6DXYMZ95JYGMF,Volkswagen,Passat,2021,3,69,White,60865,available,2021-11-18 12:39:07
14382,ID014381,TY3FCRR2U40JSEW8A,Volkswagen,Golf,2016,2,27,Black,127587,available,2024-05-08 12:39:07
14383,HP014382,9JNSDLLDDWVUYV5RE,Toyota,Yaris,2021,1,54,Silver,65197,maintenance,2022-02-25 12:39:07
14384,NV014383,E6HS75F0Z0B7R7VP1,Audi,A6,2022,6,48,Beige,28881,available,2026-03-01 12:39:07
14385,RP014384,W64LF8JE6W6N7YC87,Toyota,Corolla,2024,2,60,Black,41762,rented,2025-09-27 12:39:07
14386,KK014385,VL9HYVKU0JB0V95YP,BMW,Z4,2019,8,59,Beige,55902,rented,2024-01-19 12:39:07
14387,OK014386,YH7ABME4APDJA21FU,Ford,Mustang Convertible,2019,8,52,Red,23251,available,2026-06-17 12:39:07
14388,LD014387,UR416XPBT9GTDZ3MD,Volkswagen,Golf,2022,2,51,Gray,53405,rented,2023-10-06 12:39:07
14389,WT014388,P9SLRTRZXCPV7CW8G,Chevrolet,Impala,2025,4,10,Blue,13874,maintenance,2023-12-23 12:39:07
14390,IE014389,YVFP3D2CLGNTPNAFX,Ford,Transit,2025,7,20,Green,14995,retired,2025-12-10 12:39:07
14391,RX014390,2BEPF8ZW4WECACA6M,Volkswagen,Golf,2021,2,66,White,22215,rented,2026-01-22 12:39:07
14392,FF014391,CJC97U2WSLCB7RX4E,Jeep,Grand Cherokee,2016,5,20,Blue,219290,retired,2023-09-07 12:39:07
14393,EQ014392,0JZZ7TYSS1Y9ZN5MT,Honda,Civic,2020,2,15,White,37038,maintenance,2024-05-14 12:39:07
14394,FH014393,VMXEHR2YB7CD33UGC,Ford,Mondeo,2017,3,68,Black,194772,available,2022-08-16 12:39:07
14395,MY014394,AT6WHBKB0BMXB56P6,Ford,Mondeo,2023,3,71,Blue,37612,available,2024-07-13 12:39:07
14396,AD014395,MCEH584W4FN8W3UUE,Audi,A5 Cabriolet,2025,8,30,Black,11506,available,2024-08-08 12:39:07
14397,YM014396,RU3LPA1CV72LXP786,Mercedes-Benz,E-Class,2020,6,13,Gray,134507,rented,2023-09-30 12:39:07
14398,ZL014397,SMD9BT9YJX0HUKP0F,Chevrolet,Impala,2019,4,39,Blue,83763,rented,2021-10-06 12:39:07
14399,SF014398,TY0KPY94UFWJ9B42U,Ford,Taurus,2024,4,58,Beige,14968,rented,2021-08-06 12:39:07
14400,UT014399,TDJ6MN8Z11R54GRC9,Nissan,Altima,2024,3,75,Green,30181,available,2025-01-04 12:39:07
14401,QA014400,X2UBXJWRJR3TDCEBS,Ford,Taurus,2017,4,32,Black,127013,available,2024-01-28 12:39:07
14402,KW014401,3DLE4407AFL833SX6,Lexus,ES,2024,6,48,Gray,15284,available,2023-01-27 12:39:07
14403,WO014402,RZ1RDV4XMXXMRTNSN,Chevrolet,Impala,2024,4,65,Silver,22275,available,2022-01-28 12:39:07
14404,UK014403,8YPBHBZBKMGHTLG2N,BMW,Z4,2016,8,36,Green,20696,maintenance,2022-03-09 12:39:07
14405,HG014404,R4UZSG74CZ6KGVT38,Mazda,MX-5,2023,8,2,Beige,23748,available,2025-08-20 12:39:07
14406,MB014405,JJ0GUNJGUT0P0XPHF,Jaguar,XF,2020,6,27,Blue,127605,rented,2022-08-04 12:39:07
14407,AK014406,PUMXG2JK2PBDBT5HN,Audi,A5 Cabriolet,2015,8,12,Beige,116504,retired,2022-09-02 12:39:07
14408,GN014407,G5T2HJGWLT33XAZX1,Chrysler,300,2024,4,59,Gray,8704,rented,2023-10-11 12:39:07
14409,YO014408,G8T8BMS171NTUSJMU,Mercedes-Benz,Vito,2018,7,4,Red,175322,rented,2022-12-25 12:39:07
14410,SZ014409,F0GBJDSTGBUUFNCJL,Renault,Trafic,2022,7,35,Silver,5631,maintenance,2024-08-18 12:39:07
14411,YS014410,231NXDAD0C6J2PMXD,Ford,Explorer,2023,5,67,Beige,20753,maintenance,2023-02-02 12:39:07
14412,LP014411,GPGCW536K8A713UV0,Mazda,3,2025,2,72,Beige,10898,maintenance,2024-08-21 12:39:07
14413,ND014412,ZAE60FF3NHZ0UF192,Lexus,ES,2025,6,29,Gray,12917,maintenance,2025-02-20 12:39:07
14414,VJ014413,MWF2XWECY8K64MKX9,Toyota,Camry,2019,3,64,Beige,68505,retired,2023-02-15 12:39:07
14415,WU014414,ARTG4YV0A9W4TEW63,Chrysler,300,2024,4,22,Gray,12610,available,2022-10-10 12:39:07
14416,ZP014415,EPLSZN3GBTWLH2XPG,Kia,Picanto,2017,1,56,Gray,181396,rented,2022-09-17 12:39:07
14417,BO014416,FM9V7761AAYDENER0,Fiat,500,2018,1,4,Black,22313,rented,2024-09-13 12:39:07
14418,TK014417,56H5J31HKBN8XL68N,Kia,Picanto,2017,1,2,Black,70233,rented,2024-12-10 12:39:07
14419,SK014418,9ZNAW6KPEB0B2J04G,Mazda,MX-5,2015,8,49,Black,228421,available,2026-03-10 12:39:07
14420,IZ014419,4A29VJETZ4TSTUZ0B,Mercedes-Benz,E-Class,2020,6,5,Silver,36403,available,2021-10-30 12:39:07
14421,EX014420,4ZNBRBAZCB8EARB58,Fiat,500,2025,1,40,Beige,11646,available,2025-01-15 12:39:07
14422,OS014421,CC4GBS2G44BU5FZSF,Mercedes-Benz,E-Class,2016,6,38,Blue,52105,available,2025-03-08 12:39:07
14423,KE014422,ZTH69ZC6KABJZXB5U,Ford,Mustang Convertible,2023,8,33,White,36502,rented,2025-07-24 12:39:07
14424,OV014423,ULC2M2BAHXXAGCHAY,BMW,Z4,2025,8,18,Beige,6412,rented,2021-09-09 12:39:07
14425,OX014424,S018B0EVK8Y0YW09G,Hyundai,i10,2016,1,42,Black,178606,maintenance,2025-02-18 12:39:07
14426,TR014425,LGJGXKDR162B8JSN7,Honda,Accord,2021,3,61,Gray,60155,rented,2021-09-19 12:39:07
14427,TR014426,3MRNSR8VUBKZM3UYG,Toyota,Yaris,2024,1,28,White,13327,available,2023-04-19 12:39:07
14428,AM014427,VAA2ZMC6UHT0MXEKV,Volkswagen,up!,2023,1,12,Green,40402,rented,2023-11-27 12:39:07
14429,WZ014428,EL4R9FK3W9R565FEJ,Mercedes-Benz,Vito,2021,7,35,Blue,19373,available,2024-04-20 12:39:07
14430,ZS014429,G18ALWYC6U44ENJGS,Nissan,Altima,2021,3,63,Silver,33515,available,2024-04-24 12:39:07
14431,DP014430,WETX5LL12TDZM0CX3,Volkswagen,Passat,2022,3,45,Gray,82555,rented,2022-04-23 12:39:07
14432,XP014431,JGT8ZJC1VLXH0KKR2,Nissan,Rogue,2024,5,45,White,23494,retired,2024-03-26 12:39:07
14433,KR014432,UD6YSG0VC73CCUJ0D,Toyota,RAV4,2020,5,55,Silver,3606,available,2025-10-16 12:39:07
14434,TD014433,T1NA09CWY53DF6E42,Toyota,Avalon,2019,4,61,Green,103735,rented,2025-03-07 12:39:07
14435,ZP014434,MD4L1MJGDCP4VSSU5,Lexus,ES,2018,6,24,Gray,177911,maintenance,2023-07-19 12:39:07
14436,FY014435,DZT3M32MCU5SDY5D4,Honda,CR-V,2021,5,74,White,61576,rented,2026-06-18 12:39:07
14437,OL014436,A2JPFLA583518GV6U,Toyota,Yaris,2017,1,37,Green,60851,available,2022-12-23 12:39:07
14438,PE014437,6GJDP3W18C4DWTHLB,Chevrolet,Impala,2021,4,29,Silver,92656,available,2023-04-13 12:39:07
14439,AN014438,D3NM3SXZ4GJEU0S1L,Renault,Trafic,2019,7,64,Red,9596,maintenance,2023-07-05 12:39:07
14440,XO014439,72U58LJSE2T9PBEJN,Jaguar,XF,2025,6,53,Silver,4640,available,2022-03-24 12:39:07
14441,OD014440,8T7L2UC0PAY7228ZY,Renault,Trafic,2016,7,60,Red,49681,available,2025-05-05 12:39:07
14442,CK014441,8E3PC33435T41HHBX,Volkswagen,up!,2022,1,5,Green,60026,maintenance,2021-08-26 12:39:07
14443,WL014442,YU1RYJDJR1J9LS8JD,Mercedes-Benz,Vito,2018,7,23,White,149369,maintenance,2022-01-24 12:39:07
14444,OR014443,7J5LL44YXH3SR3JN8,Renault,Trafic,2018,7,40,White,23106,rented,2025-01-08 12:39:07
14445,KT014444,VJZYUELNNDV0VX9MH,Kia,Picanto,2019,1,45,Silver,111134,available,2022-04-08 12:39:07
14446,MM014445,H0TLAZ7LRJ808DP76,Fiat,500,2018,1,3,White,95604,retired,2023-11-15 12:39:07
14447,RU014446,UNDGWTSHUFCRFKZRT,Jeep,Grand Cherokee,2016,5,11,Blue,51623,retired,2026-03-05 12:39:07
14448,PO014447,4CWBGH6P7GR1JMX4E,Toyota,RAV4,2024,5,70,Red,37911,available,2024-03-01 12:39:07
14449,XC014448,L849T80ZNLT6YXBYS,Jeep,Grand Cherokee,2015,5,7,Silver,116255,rented,2021-10-19 12:39:07
14450,WR014449,HP0HSZKUTCBL8LU66,Renault,Trafic,2020,7,76,Black,8275,available,2024-12-20 12:39:07
14451,KG014450,MRUX3TXJK8RMUBV5H,Hyundai,i10,2021,1,25,Beige,103318,available,2024-09-25 12:39:07
14452,QA014451,AJKERUSNGXKJXFUKJ,Toyota,Corolla,2019,2,19,Gray,148974,rented,2022-10-15 12:39:07
14453,XR014452,H3J3A7YGVCD4AJTAT,Chevrolet,Impala,2017,4,7,White,81923,rented,2021-07-21 12:39:07
14454,FO014453,9PC0RCLC13NGHG66L,Volkswagen,Passat,2022,3,42,Green,34111,available,2023-03-14 12:39:07
14455,PI014454,DH3KUE0ALNURS9HHX,Jaguar,XF,2024,6,65,Black,21494,available,2021-08-16 12:39:07
14456,FS014455,Z61J0FPTLMJP1C2F1,Volkswagen,Passat,2016,3,39,White,104388,retired,2024-12-16 12:39:07
14457,DB014456,BBJLDYP3KRUM04F5A,Chevrolet,Impala,2025,4,76,Gray,12856,available,2025-11-23 12:39:07
14458,HI014457,K06YB22KDYLG7P2X0,Volkswagen,Transporter,2015,7,70,Beige,67433,maintenance,2024-06-27 12:39:07
14459,VD014458,MS87LUHJDBZL8J8C8,Audi,A5 Cabriolet,2020,8,51,Gray,82778,available,2023-11-21 12:39:07
14460,ME014459,E0MS550CFWW8WHRN1,Chevrolet,Impala,2024,4,74,Silver,42000,available,2024-12-29 12:39:07
14461,XO014460,W1YB74A44620WVB0Y,Ford,Taurus,2023,4,45,Black,53675,retired,2024-03-17 12:39:07
14462,FO014461,5G034VD4KKTCKRMSY,BMW,Z4,2022,8,52,Blue,38879,rented,2021-09-07 12:39:07
14463,VJ014462,G0VBZ4NU9FSM6W6Y6,Honda,CR-V,2020,5,37,Silver,6417,available,2023-10-28 12:39:07
14464,UU014463,TF07G784G0SY3TUEX,Audi,A6,2016,6,22,Blue,171703,retired,2024-04-28 12:39:07
14465,XI014464,R49WNH9FVAXB5JE6X,Hyundai,i10,2018,1,45,Red,92176,rented,2025-06-23 12:39:07
14466,ZL014465,9KBZ9NL86BVZBP7WY,Volkswagen,Transporter,2023,7,3,Green,48444,retired,2024-10-11 12:39:07
14467,CQ014466,JDB909NP21DNGYTDA,Toyota,Corolla,2018,2,59,White,30745,rented,2025-01-13 12:39:07
14468,TW014467,3L8RH1YVCZJYULXF6,Honda,Accord,2025,3,17,Blue,25165,available,2021-10-01 12:39:07
14469,GE014468,MESGP52B279CEZT5Z,Mazda,3,2018,2,76,Silver,142957,retired,2025-02-09 12:39:07
14470,JF014469,XJDZPZZ64X07RM5K5,Ford,Transit,2017,7,24,Silver,137496,available,2022-07-31 12:39:07
14471,PX014470,0FWXUYW0TLAR0ZXEC,Ford,Transit,2020,7,50,Blue,110367,rented,2022-08-24 12:39:07
14472,WR014471,K8WGNDCUFNZ4WULZV,Honda,CR-V,2015,5,5,Blue,230263,maintenance,2025-06-06 12:39:07
